week,week_start_date,product,region,transaction_volume,revenue,new_customers,return_customers,return_rate_pct,conversion_rate_pct,satisfaction_score
2024-W12,2024-03-18,Personal Current Account,West,4523,386803.74,1389,2889,63.89,25.58,4.04
2024-W12,2024-03-18,Personal Current Account,Scotland,5187,443452.4,1527,3313,63.89,29.85,4.64
2024-W12,2024-03-18,Personal Current Account,Wales,4640,316806.07,1098,2964,63.89,32.09,3.97
2024-W12,2024-03-18,Savings Account,North,2929,148124.8,656,1302,44.47,26.31,4.51
2024-W12,2024-03-18,Savings Account,South,2993,207795.2,636,1015,33.93,31.49,3.83
2024-W12,2024-03-18,Savings Account,East,3100,196919.0,901,1523,49.15,14.45,3.98
2024-W12,2024-03-18,Savings Account,West,2779,117337.31,444,1272,45.79,37.8,3.83
2024-W12,2024-03-18,Savings Account,Scotland,3312,171616.77,851,1337,40.38,33.02,4.22
2024-W12,2024-03-18,Savings Account,Wales,3019,153357.23,783,1418,46.99,21.76,4.03
2024-W12,2024-03-18,Mortgage,North,814,53256.78,216,451,55.46,35.38,4.18
2024-W12,2024-03-18,Mortgage,South,814,43797.72,278,423,51.98,20.09,4.13
2024-W12,2024-03-18,Mortgage,East,841,37675.73,212,279,33.23,16.37,4.11
2024-W12,2024-03-18,Mortgage,West,753,36238.64,121,382,50.74,26.33,3.92
2024-W12,2024-03-18,Mortgage,Scotland,705,47117.07,193,333,47.27,33.81,4.71
2024-W12,2024-03-18,Mortgage,Wales,841,61497.51,152,316,37.61,18.55,3.85
2024-W12,2024-03-18,Credit Card,North,4423,284680.8,910,1717,38.83,17.5,3.91
2024-W12,2024-03-18,Credit Card,South,4916,380819.43,1253,1729,35.18,14.85,3.67
2024-W12,2024-03-18,Credit Card,East,4530,397164.65,1005,1921,42.43,27.66,4.07
2024-W12,2024-03-18,Credit Card,West,4723,191330.59,827,1737,36.8,28.31,4.07
2024-W12,2024-03-18,Credit Card,Scotland,4025,168268.28,771,1296,32.22,13.32,4.02
2024-W12,2024-03-18,Credit Card,Wales,4237,316901.87,821,2343,55.32,15.41,4.12
2024-W12,2024-03-18,Business Loan,North,651,42250.78,208,324,49.81,15.31,3.58
2024-W12,2024-03-18,Business Loan,South,571,29797.61,167,307,53.79,13.08,3.93
2024-W12,2024-03-18,Business Loan,East,586,27267.83,98,300,51.31,20.72,4.32
2024-W12,2024-03-18,Business Loan,West,593,31235.26,112,196,33.07,29.74,4.22
2024-W12,2024-03-18,Business Loan,Scotland,577,33016.93,178,302,52.51,18.0,4.17
2024-W12,2024-03-18,Business Loan,Wales,628,39467.23,138,330,52.59,35.48,3.88
2024-W13,2024-03-25,Personal Current Account,North,5234,234471.11,1347,3345,63.92,15.43,4.12
2024-W13,2024-03-25,Personal Current Account,South,5313,231391.16,821,3396,63.92,16.21,4.04
2024-W13,2024-03-25,Personal Current Account,East,5114,357523.56,1192,3268,63.92,34.97,4.09
2024-W13,2024-03-25,Personal Current Account,West,4971,369292.54,1483,3177,63.92,24.21,4.18
2024-W13,2024-03-25,Personal Current Account,Scotland,5161,304013.89,1401,3298,63.92,34.38,3.73
2024-W13,2024-03-25,Personal Current Account,Wales,5430,260401.45,1627,3470,63.92,25.8,3.54
2024-W13,2024-03-25,Savings Account,North,2876,227945.75,583,1003,34.9,33.9,4.07
2024-W13,2024-03-25,Savings Account,South,3074,249175.05,502,1551,50.47,22.06,4.57
2024-W13,2024-03-25,Savings Account,East,2665,182217.92,826,958,35.98,17.28,3.95
2024-W13,2024-03-25,Savings Account,West,2617,168384.04,654,912,34.88,21.54,4.11
2024-W13,2024-03-25,Savings Account,Scotland,3048,178090.74,970,1397,45.85,33.88,4.58
2024-W13,2024-03-25,Savings Account,Wales,3021,190399.22,908,1649,54.61,35.16,4.41
2024-W13,2024-03-25,Mortgage,North,828,62117.65,278,343,41.5,14.19,3.97
2024-W13,2024-03-25,Mortgage,South,732,43690.02,162,327,44.72,19.88,4.18
2024-W13,2024-03-25,Mortgage,East,728,56895.64,146,284,39.09,29.06,4.49
2024-W13,2024-03-25,Mortgage,West,792,48766.81,273,340,42.94,29.81,4.46
2024-W13,2024-03-25,Mortgage,Scotland,776,38356.3,151,365,47.04,22.84,4.18
2024-W13,2024-03-25,Mortgage,Wales,810,58612.54,182,260,32.13,23.79,4.09
2024-W13,2024-03-25,Credit Card,North,4383,212343.93,775,1540,35.16,34.93,4.22
2024-W13,2024-03-25,Credit Card,South,4249,232742.74,762,1481,34.86,17.63,3.74
2024-W13,2024-03-25,Credit Card,East,4835,226627.43,1526,2040,42.19,20.93,4.32
2024-W13,2024-03-25,Credit Card,West,4517,337742.04,918,2180,48.28,15.93,4.6
2024-W13,2024-03-25,Credit Card,Scotland,4427,365260.78,1227,2164,48.9,36.83,4.5
2024-W13,2024-03-25,Credit Card,Wales,4547,293961.8,1579,2058,45.27,36.71,3.79
2024-W13,2024-03-25,Business Loan,North,666,51278.85,223,315,47.36,15.84,4.4
2024-W13,2024-03-25,Business Loan,South,595,33056.26,186,225,37.92,14.2,4.32
2024-W13,2024-03-25,Business Loan,East,585,43368.92,118,274,46.94,17.23,4.35
2024-W13,2024-03-25,Business Loan,West,513,26661.17,90,207,40.39,37.11,3.79
2024-W13,2024-03-25,Business Loan,Scotland,635,55474.7,218,359,56.65,16.85,4.03
2024-W13,2024-03-25,Business Loan,Wales,607,26028.26,155,249,41.06,17.85,3.7
2024-W14,2024-04-01,Personal Current Account,North,5554,294568.07,1057,3551,63.95,33.2,4.46
2024-W14,2024-04-01,Personal Current Account,South,4939,397322.01,978,3158,63.95,14.05,3.98
2024-W14,2024-04-01,Personal Current Account,East,5308,433784.05,1696,3394,63.95,25.75,4.69
2024-W14,2024-04-01,Personal Current Account,West,5286,318658.0,1188,3380,63.95,30.69,4.75
2024-W14,2024-04-01,Personal Current Account,Scotland,4723,276247.07,1149,3020,63.95,30.92,3.85
2024-W14,2024-04-01,Personal Current Account,Wales,4643,398401.34,1219,2969,63.95,18.98,4.23
2024-W14,2024-04-01,Savings Account,North,3031,189972.69,810,1219,40.22,35.27,4.05
2024-W14,2024-04-01,Savings Account,South,3145,167982.5,957,1631,51.89,35.44,4.47
2024-W14,2024-04-01,Savings Account,East,2725,238027.31,605,1303,47.84,18.24,3.92
2024-W14,2024-04-01,Savings Account,West,3147,200178.8,1011,1297,41.22,22.22,3.96
2024-W14,2024-04-01,Savings Account,Scotland,2856,199155.63,715,1577,55.23,37.02,4.41
2024-W14,2024-04-01,Savings Account,Wales,2767,139542.82,570,928,33.54,14.06,4.01
2024-W14,2024-04-01,Mortgage,North,815,47675.02,209,330,40.53,35.61,3.93
2024-W14,2024-04-01,Mortgage,South,837,72203.51,282,387,46.27,35.84,3.93
2024-W14,2024-04-01,Mortgage,East,867,38474.79,189,343,39.61,31.77,4.06
2024-W14,2024-04-01,Mortgage,West,832,46720.81,281,389,46.85,26.97,4.32
2024-W14,2024-04-01,Mortgage,Scotland,769,63221.01,143,322,41.88,34.19,3.48
2024-W14,2024-04-01,Mortgage,Wales,817,51193.23,282,309,37.94,15.55,4.12
2024-W14,2024-04-01,Credit Card,North,4650,352796.54,1615,1913,41.15,18.91,4.03
2024-W14,2024-04-01,Credit Card,South,4383,379814.38,908,1822,41.57,37.94,4.7
2024-W14,2024-04-01,Credit Card,East,4102,297531.42,1094,2288,55.79,18.44,4.32
2024-W14,2024-04-01,Credit Card,West,4344,378136.22,1361,2362,54.38,19.83,4.0
2024-W14,2024-04-01,Credit Card,Scotland,4414,244744.44,1296,1759,39.87,13.45,3.86
2024-W14,2024-04-01,Credit Card,Wales,4654,237356.49,1415,2146,46.11,17.88,4.52
2024-W14,2024-04-01,Business Loan,North,616,45604.62,94,344,55.98,25.89,4.13
2024-W14,2024-04-01,Business Loan,South,564,25999.89,190,276,49.11,33.37,4.26
2024-W14,2024-04-01,Business Loan,East,677,31889.7,117,371,54.94,21.58,3.99
2024-W14,2024-04-01,Business Loan,West,586,26146.68,197,267,45.67,19.3,3.93
2024-W14,2024-04-01,Business Loan,Scotland,582,33835.97,200,208,35.86,19.26,3.28
2024-W14,2024-04-01,Business Loan,Wales,614,37851.43,203,333,54.36,32.74,3.85
2024-W15,2024-04-08,Personal Current Account,North,4516,239294.17,1439,2889,63.98,28.91,4.33
2024-W15,2024-04-08,Personal Current Account,South,4675,345649.07,746,2991,63.98,24.93,4.0
2024-W15,2024-04-08,Personal Current Account,East,5439,392373.76,993,3479,63.98,28.85,3.68
2024-W15,2024-04-08,Personal Current Account,West,4540,366802.01,703,2904,63.98,25.75,4.18
2024-W15,2024-04-08,Personal Current Account,Scotland,5344,426620.24,1737,3419,63.98,33.33,3.63
2024-W15,2024-04-08,Personal Current Account,Wales,5122,261878.74,1223,3277,63.98,23.78,4.27
2024-W15,2024-04-08,Savings Account,North,2629,157780.09,564,1220,46.41,16.9,4.34
2024-W15,2024-04-08,Savings Account,South,3157,143876.35,1048,1379,43.68,28.79,4.01
2024-W15,2024-04-08,Savings Account,East,3225,252064.73,935,1068,33.15,33.2,4.44
2024-W15,2024-04-08,Savings Account,West,3018,261423.54,490,1579,52.32,36.12,3.96
2024-W15,2024-04-08,Savings Account,Scotland,2824,204609.69,795,1162,41.17,13.19,4.09
2024-W15,2024-04-08,Savings Account,Wales,3102,147652.57,996,1011,32.61,16.63,4.0
2024-W15,2024-04-08,Mortgage,North,694,38488.85,148,244,35.18,29.23,4.48
2024-W15,2024-04-08,Mortgage,South,809,37210.57,125,449,55.61,19.83,3.99
2024-W15,2024-04-08,Mortgage,East,841,62751.2,146,472,56.17,35.88,4.56
2024-W15,2024-04-08,Mortgage,West,665,44192.13,183,339,51.06,14.26,4.23
2024-W15,2024-04-08,Mortgage,Scotland,731,62443.23,138,415,56.82,17.15,4.25
2024-W15,2024-04-08,Mortgage,Wales,806,46387.9,145,383,47.54,32.16,4.29
2024-W15,2024-04-08,Credit Card,North,4365,331924.6,1179,1587,36.38,16.85,3.54
2024-W15,2024-04-08,Credit Card,South,4378,362486.4,1343,2194,50.14,20.94,4.22
2024-W15,2024-04-08,Credit Card,East,4774,421630.18,1052,2385,49.96,35.22,3.75
2024-W15,2024-04-08,Credit Card,West,4777,242004.89,940,2315,48.46,16.39,3.91
2024-W15,2024-04-08,Credit Card,Scotland,4597,361061.67,1096,2205,47.98,30.18,3.95
2024-W15,2024-04-08,Credit Card,Wales,4549,300737.23,1235,1670,36.73,12.04,4.37
2024-W15,2024-04-08,Business Loan,North,555,35344.66,160,227,41.07,35.25,3.9
2024-W15,2024-04-08,Business Loan,South,606,47930.32,118,319,52.77,17.89,4.82
2024-W15,2024-04-08,Business Loan,East,568,37126.64,195,242,42.65,24.21,4.71
2024-W15,2024-04-08,Business Loan,West,672,28524.89,231,230,34.27,13.18,4.07
2024-W15,2024-04-08,Business Loan,Scotland,589,41440.1,181,215,36.67,15.14,3.89
2024-W15,2024-04-08,Business Loan,Wales,597,28608.09,191,266,44.62,21.91,3.68
2024-W16,2024-04-15,Personal Current Account,North,4977,223634.1,1235,3185,64.01,16.06,4.55
2024-W16,2024-04-15,Personal Current Account,South,4816,216666.22,1343,3082,64.01,36.76,4.03
2024-W16,2024-04-15,Personal Current Account,East,4489,399629.65,872,2873,64.01,37.03,4.21
2024-W16,2024-04-15,Personal Current Account,West,5079,375279.92,1403,3251,64.01,16.76,4.12
2024-W16,2024-04-15,Personal Current Account,Scotland,4934,219474.33,1587,3158,64.01,29.32,4.01
2024-W16,2024-04-15,Personal Current Account,Wales,5150,422767.24,1220,3296,64.01,30.39,4.09
2024-W16,2024-04-15,Savings Account,North,3056,253576.08,934,1178,38.56,24.44,4.16
2024-W16,2024-04-15,Savings Account,South,3202,248755.64,564,1284,40.12,17.46,4.3
2024-W16,2024-04-15,Savings Account,East,3034,154232.02,874,1706,56.26,15.97,4.56
2024-W16,2024-04-15,Savings Account,West,3075,264395.06,773,1716,55.82,28.5,4.49
2024-W16,2024-04-15,Savings Account,Scotland,3109,169757.14,1086,1581,50.87,21.0,3.55
2024-W16,2024-04-15,Savings Account,Wales,3234,268109.0,851,1835,56.77,30.65,4.14
2024-W16,2024-04-15,Mortgage,North,797,59190.32,256,387,48.64,16.64,4.18
2024-W16,2024-04-15,Mortgage,South,783,47176.82,176,438,55.97,33.35,4.17
2024-W16,2024-04-15,Mortgage,East,771,69122.39,148,365,47.46,29.06,4.48
2024-W16,2024-04-15,Mortgage,West,794,41377.05,261,432,54.52,32.55,3.99
2024-W16,2024-04-15,Mortgage,Scotland,755,60352.36,123,332,43.98,28.84,4.18
2024-W16,2024-04-15,Mortgage,Wales,808,43290.86,231,366,45.3,24.79,4.22
2024-W16,2024-04-15,Credit Card,North,4222,218766.05,1043,1461,34.62,20.2,3.62
2024-W16,2024-04-15,Credit Card,South,4668,408398.16,1421,2494,53.43,28.98,4.55
2024-W16,2024-04-15,Credit Card,East,4222,171740.84,1190,1693,40.11,17.71,4.58
2024-W16,2024-04-15,Credit Card,West,4576,274855.75,738,1905,41.64,32.4,4.1
2024-W16,2024-04-15,Credit Card,Scotland,4392,226020.8,1386,2134,48.61,24.31,3.68
2024-W16,2024-04-15,Credit Card,Wales,4766,205714.27,1411,1960,41.14,32.56,3.87
2024-W16,2024-04-15,Business Loan,North,571,31930.9,150,189,33.14,32.78,4.4
2024-W16,2024-04-15,Business Loan,South,532,38827.71,118,294,55.43,23.13,3.64
2024-W16,2024-04-15,Business Loan,East,599,26117.03,157,299,50.02,35.88,4.19
2024-W16,2024-04-15,Business Loan,West,617,37891.98,94,250,40.57,36.27,4.01
2024-W16,2024-04-15,Business Loan,Scotland,691,52546.97,185,236,34.29,17.5,4.03
2024-W16,2024-04-15,Business Loan,Wales,591,39807.45,130,236,40.04,16.81,3.86
2024-W17,2024-04-22,Personal Current Account,North,5037,321652.84,756,3225,64.04,15.56,4.28
2024-W17,2024-04-22,Personal Current Account,South,5361,282423.09,1270,3433,64.04,16.12,3.65
2024-W17,2024-04-22,Personal Current Account,East,4926,200712.07,1352,3154,64.04,28.95,4.23
2024-W17,2024-04-22,Personal Current Account,West,5176,231909.12,1531,3314,64.04,14.33,4.1
2024-W17,2024-04-22,Personal Current Account,Scotland,5162,285840.85,1745,3305,64.04,26.86,3.86
2024-W17,2024-04-22,Personal Current Account,Wales,5467,424211.25,1290,3501,64.04,36.61,4.4
2024-W17,2024-04-22,Savings Account,North,2757,183613.48,770,1161,42.13,22.56,3.78
2024-W17,2024-04-22,Savings Account,South,2811,185978.55,542,1298,46.2,16.29,4.3
2024-W17,2024-04-22,Savings Account,East,2768,177687.99,459,1226,44.3,27.65,4.0
2024-W17,2024-04-22,Savings Account,West,3081,143551.74,863,1580,51.3,29.55,4.08
2024-W17,2024-04-22,Savings Account,Scotland,3046,267917.6,880,997,32.75,37.06,3.78
2024-W17,2024-04-22,Savings Account,Wales,3107,198095.22,804,1410,45.41,21.16,3.92
2024-W17,2024-04-22,Mortgage,North,784,68050.0,265,415,53.06,29.81,4.17
2024-W17,2024-04-22,Mortgage,South,804,60231.0,170,438,54.54,15.0,4.11
2024-W17,2024-04-22,Mortgage,East,763,59894.1,164,261,34.33,16.9,4.01
2024-W17,2024-04-22,Mortgage,West,800,58884.54,245,447,55.89,28.56,3.69
2024-W17,2024-04-22,Mortgage,Scotland,777,35924.18,123,284,36.58,15.15,4.22
2024-W17,2024-04-22,Mortgage,Wales,738,60595.88,225,249,33.77,24.64,4.45
2024-W17,2024-04-22,Credit Card,North,4842,434130.65,1271,2009,41.49,23.86,3.73
2024-W17,2024-04-22,Credit Card,South,4866,311408.9,1421,2680,55.08,12.03,4.06
2024-W17,2024-04-22,Credit Card,East,4612,313907.11,1056,1962,42.56,20.04,3.95
2024-W17,2024-04-22,Credit Card,West,4749,293312.12,1093,2311,48.67,26.88,4.22
2024-W17,2024-04-22,Credit Card,Scotland,4280,368798.45,1399,2005,46.87,14.31,3.75
2024-W17,2024-04-22,Credit Card,Wales,4105,243356.08,901,2152,52.45,29.96,4.16
2024-W17,2024-04-22,Business Loan,North,620,51394.93,97,203,32.88,22.57,4.3
2024-W17,2024-04-22,Business Loan,South,595,44596.19,145,243,40.87,12.98,3.75
2024-W17,2024-04-22,Business Loan,East,575,51032.73,151,290,50.52,28.03,4.45
2024-W17,2024-04-22,Business Loan,West,582,36124.14,100,326,56.11,28.51,4.14
2024-W17,2024-04-22,Business Loan,Scotland,561,26292.76,162,270,48.29,17.79,4.2
2024-W17,2024-04-22,Business Loan,Wales,583,43571.13,156,216,37.19,30.69,4.41
2024-W18,2024-04-29,Personal Current Account,North,5232,256170.82,1150,3352,64.07,16.2,3.95
2024-W18,2024-04-29,Personal Current Account,South,4962,238449.47,1154,3179,64.07,17.37,3.93
2024-W18,2024-04-29,Personal Current Account,East,4574,251503.6,1589,2930,64.07,34.19,3.84
2024-W18,2024-04-29,Personal Current Account,West,5059,357691.92,1685,3241,64.07,28.14,4.2
2024-W18,2024-04-29,Personal Current Account,Scotland,5044,342888.88,1331,3231,64.07,20.72,4.01
2024-W18,2024-04-29,Personal Current Account,Wales,5279,315016.65,1765,3382,64.07,22.76,4.12
2024-W18,2024-04-29,Savings Account,North,3126,171701.35,675,1342,42.94,18.8,3.57
2024-W18,2024-04-29,Savings Account,South,2293,197581.59,685,1251,54.6,19.99,4.19
2024-W18,2024-04-29,Savings Account,East,2743,119731.12,903,1056,38.5,27.91,4.04
2024-W18,2024-04-29,Savings Account,West,2945,254448.45,788,1235,41.96,31.58,4.58
2024-W18,2024-04-29,Savings Account,Scotland,3071,231198.27,987,1171,38.13,19.17,4.15
2024-W18,2024-04-29,Savings Account,Wales,3150,161660.36,1027,1365,43.34,34.8,4.21
2024-W18,2024-04-29,Mortgage,North,778,51574.57,221,300,38.66,29.09,4.42
2024-W18,2024-04-29,Mortgage,South,746,35289.68,119,343,46.1,20.53,4.2
2024-W18,2024-04-29,Mortgage,East,725,50947.15,177,308,42.57,36.31,4.16
2024-W18,2024-04-29,Mortgage,West,809,59421.37,207,459,56.78,32.03,4.6
2024-W18,2024-04-29,Mortgage,Scotland,724,60024.44,147,326,45.13,18.48,3.92
2024-W18,2024-04-29,Mortgage,Wales,839,33894.6,275,290,34.66,26.85,4.2
2024-W18,2024-04-29,Credit Card,North,4548,339115.24,786,1605,35.3,24.45,3.81
2024-W18,2024-04-29,Credit Card,South,4340,244520.7,1431,1438,33.15,25.48,4.47
2024-W18,2024-04-29,Credit Card,East,4486,320815.67,1376,1654,36.89,21.63,4.21
2024-W18,2024-04-29,Credit Card,West,4468,309544.18,1437,1960,43.89,15.27,3.75
2024-W18,2024-04-29,Credit Card,Scotland,4752,200275.59,977,1814,38.18,23.25,4.25
2024-W18,2024-04-29,Credit Card,Wales,5122,442771.39,920,2032,39.68,27.88,3.8
2024-W18,2024-04-29,Business Loan,North,629,51042.11,112,290,46.23,31.17,3.71
2024-W18,2024-04-29,Business Loan,South,605,28324.9,104,247,40.96,31.08,4.39
2024-W18,2024-04-29,Business Loan,East,525,43534.88,169,228,43.61,25.75,4.04
2024-W18,2024-04-29,Business Loan,West,579,28669.61,154,271,46.94,28.33,3.89
2024-W18,2024-04-29,Business Loan,Scotland,613,54061.77,160,325,53.06,23.19,4.44
2024-W18,2024-04-29,Business Loan,Wales,595,51250.26,161,310,52.22,36.55,4.16
2024-W19,2024-05-06,Personal Current Account,North,5034,267076.72,1118,3226,64.1,19.76,4.1
2024-W19,2024-05-06,Personal Current Account,South,4673,247522.95,1006,2995,64.1,22.09,4.43
2024-W19,2024-05-06,Personal Current Account,East,5088,225052.94,989,3261,64.1,26.09,4.22
2024-W19,2024-05-06,Personal Current Account,West,4758,278577.71,1555,3049,64.1,19.71,3.96
2024-W19,2024-05-06,Personal Current Account,Scotland,4947,243285.34,1562,3171,64.1,16.1,3.64
2024-W19,2024-05-06,Personal Current Account,Wales,4493,330403.65,795,2880,64.1,34.31,3.92
2024-W19,2024-05-06,Savings Account,North,3094,194538.23,577,1143,36.97,22.57,3.9
2024-W19,2024-05-06,Savings Account,South,2816,115275.29,553,1365,48.5,23.72,3.86
2024-W19,2024-05-06,Savings Account,East,2918,190317.02,842,1359,46.59,32.83,3.99
2024-W19,2024-05-06,Savings Account,West,3389,274772.39,1071,1423,42.01,12.85,4.42
2024-W19,2024-05-06,Savings Account,Scotland,3184,284741.39,892,1652,51.89,30.48,4.45
2024-W19,2024-05-06,Savings Account,Wales,2820,193040.4,581,1537,54.53,31.58,3.73
2024-W19,2024-05-06,Mortgage,North,746,35546.55,231,418,56.08,14.33,4.5
2024-W19,2024-05-06,Mortgage,South,773,49753.97,253,376,48.67,13.67,3.72
2024-W19,2024-05-06,Mortgage,East,779,69858.66,163,301,38.69,33.88,4.03
2024-W19,2024-05-06,Mortgage,West,812,41752.26,250,272,33.56,33.7,4.18
2024-W19,2024-05-06,Mortgage,Scotland,760,36608.04,237,423,55.78,27.85,4.31
2024-W19,2024-05-06,Mortgage,Wales,769,45787.93,143,300,39.11,31.54,4.05
2024-W19,2024-05-06,Credit Card,North,4685,363999.13,1413,2358,50.35,17.17,3.91
2024-W19,2024-05-06,Credit Card,South,4346,389839.74,1193,1540,35.44,18.08,4.28
2024-W19,2024-05-06,Credit Card,East,4268,199409.93,982,1515,35.51,37.78,3.98
2024-W19,2024-05-06,Credit Card,West,4650,390091.92,911,1743,37.49,17.71,4.72
2024-W19,2024-05-06,Credit Card,Scotland,4663,295738.19,762,1792,38.44,30.0,4.24
2024-W19,2024-05-06,Credit Card,Wales,4643,285028.26,1120,2268,48.86,36.25,3.78
2024-W19,2024-05-06,Business Loan,North,604,50008.26,107,195,32.37,24.44,4.09
2024-W19,2024-05-06,Business Loan,South,611,47380.11,130,289,47.35,35.36,4.13
2024-W19,2024-05-06,Business Loan,East,613,33040.52,137,205,33.52,13.46,4.01
2024-W19,2024-05-06,Business Loan,West,602,29288.55,118,334,55.64,27.12,3.73
2024-W19,2024-05-06,Business Loan,Scotland,588,47512.3,108,301,51.34,12.76,4.52
2024-W19,2024-05-06,Business Loan,Wales,611,52481.84,188,237,38.87,13.21,4.09
2024-W20,2024-05-13,Personal Current Account,North,5568,373107.16,1345,3570,64.13,36.61,3.69
2024-W20,2024-05-13,Personal Current Account,South,4667,373256.14,1455,2992,64.13,32.73,4.61
2024-W20,2024-05-13,Personal Current Account,East,5013,430434.06,768,3214,64.13,23.81,4.03
2024-W20,2024-05-13,Personal Current Account,West,4640,223426.27,847,2975,64.13,32.72,4.23
2024-W20,2024-05-13,Personal Current Account,Scotland,5163,282073.81,1684,3311,64.13,13.52,3.77
2024-W20,2024-05-13,Personal Current Account,Wales,4957,400110.25,1459,3178,64.13,35.82,4.0
2024-W20,2024-05-13,Savings Account,North,3046,256335.8,738,1175,38.6,32.18,3.76
2024-W20,2024-05-13,Savings Account,South,3225,276921.76,897,1118,34.67,29.97,4.37
2024-W20,2024-05-13,Savings Account,East,2934,155568.03,502,1178,40.16,32.45,4.04
2024-W20,2024-05-13,Savings Account,West,2975,247262.0,997,1402,47.15,13.3,3.87
2024-W20,2024-05-13,Savings Account,Scotland,2920,195877.1,751,1200,41.12,35.93,4.02
2024-W20,2024-05-13,Savings Account,Wales,3290,243071.49,907,1183,35.98,20.83,4.38
2024-W20,2024-05-13,Mortgage,North,844,36464.56,152,455,53.94,27.57,4.21
2024-W20,2024-05-13,Mortgage,South,746,51658.01,214,389,52.2,22.02,4.09
2024-W20,2024-05-13,Mortgage,East,846,45757.92,169,432,51.09,25.19,3.72
2024-W20,2024-05-13,Mortgage,West,830,72506.9,205,420,50.62,28.31,4.8
2024-W20,2024-05-13,Mortgage,Scotland,850,66700.39,140,369,43.41,16.84,4.52
2024-W20,2024-05-13,Mortgage,Wales,810,35881.08,129,286,35.38,25.8,4.39
2024-W20,2024-05-13,Credit Card,North,4306,181274.77,1246,2423,56.28,37.55,4.34
2024-W20,2024-05-13,Credit Card,South,4676,375796.66,1396,2148,45.95,13.3,4.19
2024-W20,2024-05-13,Credit Card,East,4855,431123.51,800,2672,55.04,34.23,3.94
2024-W20,2024-05-13,Credit Card,West,4449,285788.47,1284,2389,53.7,32.75,4.13
