month,region,product,channel,revenue,transactions,avg_ticket,ad_spend
2024-04,Scotland,Mortgage,Online,292288.54,5563,80.88,27165.29
2024-04,Scotland,Mortgage,Telephone,201896.5,2579,66.03,17614.8
2024-04,Scotland,Credit Card,Branch,70439.1,1050,75.25,4083.9
2024-04,Scotland,Credit Card,Mobile App,68470.22,1079,48.06,7348.16
2024-04,Scotland,Credit Card,Online,82990.1,1012,64.18,5959.53
2024-04,Scotland,Credit Card,Telephone,53134.82,892,77.68,5966.02
2024-04,Scotland,Business Loan,Branch,215718.17,3130,75.54,15950.88
2024-04,Scotland,Business Loan,Mobile App,196327.23,2674,46.15,21010.98
2024-04,Scotland,Business Loan,Online,247099.79,4584,79.27,14817.38
2024-04,Scotland,Business Loan,Telephone,152686.53,2824,50.01,9026.11
2024-04,Wales,Personal Current Account,Branch,128557.45,2670,72.63,13483.37
2024-04,Wales,Personal Current Account,Mobile App,126942.99,2638,75.99,13076.83
2024-04,Wales,Personal Current Account,Online,149464.93,3200,49.31,15770.62
2024-04,Wales,Personal Current Account,Telephone,89552.66,1366,47.37,5223.12
2024-04,Wales,Savings Account,Branch,75173.27,1363,47.65,7271.59
2024-04,Wales,Savings Account,Mobile App,84315.53,1121,76.29,9646.28
2024-04,Wales,Savings Account,Online,101305.93,1903,81.05,6375.66
2024-04,Wales,Savings Account,Telephone,66122.14,1119,48.63,7221.22
2024-04,Wales,Mortgage,Branch,251466.35,3041,82.95,18696.16
2024-04,Wales,Mortgage,Mobile App,239324.17,4654,65.03,24171.45
2024-04,Wales,Mortgage,Online,284523.53,5204,67.81,16200.03
2024-04,Wales,Mortgage,Telephone,176594.44,2592,45.56,11512.17
2024-04,Wales,Credit Card,Branch,65346.86,1240,56.27,7391.79
2024-04,Wales,Credit Card,Mobile App,64044.24,963,83.94,3644.63
2024-04,Wales,Credit Card,Online,73880.7,1379,65.17,7354.3
2024-04,Wales,Credit Card,Telephone,52465.76,879,68.58,4238.01
2024-04,Wales,Business Loan,Branch,195394.64,2345,52.23,14622.86
2024-04,Wales,Business Loan,Mobile App,184490.98,3065,53.57,12163.27
2024-04,Wales,Business Loan,Online,212407.49,4289,84.38,12458.35
2024-04,Wales,Business Loan,Telephone,131719.34,2665,50.44,13614.4
2024-05,North,Personal Current Account,Branch,182872.98,2498,67.29,9663.48
2024-05,North,Personal Current Account,Mobile App,182099.18,3132,49.63,12720.14
2024-05,North,Personal Current Account,Online,203541.68,2949,57.48,24085.6
2024-05,North,Personal Current Account,Telephone,139444.66,2221,67.16,9808.71
2024-05,North,Savings Account,Branch,121274.74,1530,52.55,6654.67
2024-05,North,Savings Account,Mobile App,128954.3,1639,64.03,12578.1
2024-05,North,Savings Account,Online,138601.15,2656,84.95,11700.07
2024-05,North,Savings Account,Telephone,92365.63,1877,62.52,8876.19
2024-05,North,Mortgage,Branch,360952.9,7457,50.73,28170.1
2024-05,North,Mortgage,Mobile App,362209.59,5278,49.07,41570.91
2024-05,North,Mortgage,Online,417591.84,4964,47.59,49386.3
2024-05,North,Mortgage,Telephone,260152.34,4443,68.8,31048.22
2024-05,North,Credit Card,Branch,91574.17,1834,78.52,9227.38
2024-05,North,Credit Card,Mobile App,91440.42,1628,73.54,8296.78
2024-05,North,Credit Card,Online,98353.87,1758,76.58,9350.32
2024-05,North,Credit Card,Telephone,67029.02,1098,64.03,6181.52
2024-05,North,Business Loan,Branch,276775.37,4524,64.38,19242.07
2024-05,North,Business Loan,Mobile App,287407.54,3795,49.32,19413.89
2024-05,North,Business Loan,Online,315125.19,4856,70.13,18725.55
2024-05,North,Business Loan,Telephone,209509.89,4277,47.11,11476.12
2024-05,South,Personal Current Account,Branch,221025.18,3064,83.88,16971.27
2024-05,South,Personal Current Account,Mobile App,209219.02,2899,51.11,19569.86
2024-05,South,Personal Current Account,Online,239939.89,4911,48.06,24620.88
2024-05,South,Personal Current Account,Telephone,156849.7,2071,76.71,10059.59
2024-05,South,Savings Account,Branch,144012.57,2014,64.61,9838.44
2024-05,South,Savings Account,Mobile App,136980.72,2331,79.39,12090.38
2024-05,South,Savings Account,Online,142135.45,1710,46.26,11389.09
2024-05,South,Savings Account,Telephone,104436.03,1279,60.35,7521.39
2024-05,South,Mortgage,Branch,439278.19,7314,63.39,22974.33
2024-05,South,Mortgage,Mobile App,424217.7,6306,79.41,30209.87
2024-05,South,Mortgage,Online,477114.18,6514,64.66,28347.35
2024-05,South,Mortgage,Telephone,321392.6,4365,64.5,18530.45
2024-05,South,Credit Card,Branch,107254.01,1489,71.4,10508.34
2024-05,South,Credit Card,Mobile App,106017.71,1561,64.04,11641.23
2024-05,South,Credit Card,Online,115206.59,1765,60.66,9749.75
2024-05,South,Credit Card,Telephone,77754.37,927,69.68,5807.74
2024-05,South,Business Loan,Branch,328522.26,3905,57.82,17073.4
2024-05,South,Business Loan,Mobile App,330758.53,7066,78.48,24615.5
2024-05,South,Business Loan,Online,352398.35,4718,46.08,39607.46
2024-05,South,Business Loan,Telephone,231995.71,3955,48.89,17204.8
2024-05,East,Personal Current Account,Branch,162453.43,2739,59.05,15642.12
2024-05,East,Personal Current Account,Mobile App,163729.96,2982,70.92,14977.56
2024-05,East,Personal Current Account,Online,169180.23,2077,47.62,12069.97
2024-05,East,Personal Current Account,Telephone,108705.89,1858,45.79,7916.85
2024-05,East,Savings Account,Branch,105915.07,1669,79.53,9507.3
2024-05,East,Savings Account,Mobile App,101385.37,1250,55.66,10008.47
2024-05,East,Savings Account,Online,117267.02,1711,84.43,8964.08
2024-05,East,Savings Account,Telephone,79328.29,1308,67.9,8455.04
2024-05,East,Mortgage,Branch,310148.21,6329,72.0,22801.39
2024-05,East,Mortgage,Mobile App,328949.66,5052,75.6,24265.88
2024-05,East,Mortgage,Online,353687.99,5082,59.53,28478.74
2024-05,East,Mortgage,Telephone,235547.42,3630,78.89,24756.15
2024-05,East,Credit Card,Branch,83246.55,1058,66.43,5836.82
2024-05,East,Credit Card,Mobile App,76300.85,1626,84.85,5962.29
2024-05,East,Credit Card,Online,93506.45,1730,74.72,5277.23
2024-05,East,Credit Card,Telephone,59668.62,757,48.79,4390.34
2024-05,East,Business Loan,Branch,250210.17,5246,77.05,20834.7
2024-05,East,Business Loan,Mobile App,229545.07,4299,76.83,21946.25
2024-05,East,Business Loan,Online,252586.36,4425,77.17,20283.63
2024-05,East,Business Loan,Telephone,185424.08,2784,53.0,14492.94
2024-05,West,Personal Current Account,Branch,156217.18,2231,63.13,16159.25
2024-05,West,Personal Current Account,Mobile App,146004.65,2795,45.74,14488.51
2024-05,West,Personal Current Account,Online,164182.81,2064,68.07,10656.56
2024-05,West,Personal Current Account,Telephone,118504.97,1419,74.69,9801.63
2024-05,West,Savings Account,Branch,97718.65,1184,66.31,9088.77
2024-05,West,Savings Account,Mobile App,107615.08,1420,62.35,9645.34
2024-05,West,Savings Account,Online,109314.78,1560,65.89,8253.18
2024-05,West,Savings Account,Telephone,77530.5,1522,51.02,7595.78
2024-05,West,Mortgage,Branch,295316.44,5179,62.42,21353.07
2024-05,West,Mortgage,Mobile App,301631.15,3856,47.58,19379.52
2024-05,West,Mortgage,Online,323551.37,5261,77.95,30809.53
2024-05,West,Mortgage,Telephone,219064.17,3964,69.05,17176.96
2024-05,West,Credit Card,Branch,77075.95,1555,52.68,5178.81
2024-05,West,Credit Card,Mobile App,72698.97,930,63.57,6483.86
2024-05,West,Credit Card,Online,87570.28,1402,70.88,4605.34
2024-05,West,Credit Card,Telephone,55536.03,1081,50.46,3781.32
2024-05,West,Business Loan,Branch,228739.11,2965,71.35,14254.78
2024-05,West,Business Loan,Mobile App,218168.15,2758,83.55,18328.07
2024-05,West,Business Loan,Online,228998.82,5000,79.38,12795.32
2024-05,West,Business Loan,Telephone,168800.25,2444,79.69,19081.22
2024-05,Scotland,Personal Current Account,Branch,159376.95,2600,59.54,15303.4
2024-05,Scotland,Personal Current Account,Mobile App,147544.66,3035,82.73,14857.22
2024-05,Scotland,Personal Current Account,Online,160526.23,3171,49.48,16279.55
2024-05,Scotland,Personal Current Account,Telephone,105973.78,1287,65.88,11448.21
2024-05,Scotland,Savings Account,Branch,96987.08,1168,82.26,6558.9
2024-05,Scotland,Savings Account,Mobile App,97457.15,1212,54.52,5707.03
2024-05,Scotland,Savings Account,Online,102041.4,1320,58.17,9275.85
2024-05,Scotland,Savings Account,Telephone,74582.5,1230,74.93,4960.9
2024-05,Scotland,Mortgage,Branch,290712.39,4695,50.77,18099.99
2024-05,Scotland,Mortgage,Mobile App,286153.39,3414,62.58,19401.6
2024-05,Scotland,Mortgage,Online,317853.75,4634,64.61,24229.78
2024-05,Scotland,Mortgage,Telephone,208413.41,2512,57.66,16603.19
2024-05,Scotland,Credit Card,Branch,74631.01,1032,83.53,8325.86
2024-05,Scotland,Credit Card,Mobile App,73220.74,887,59.52,7329.18
2024-05,Scotland,Credit Card,Online,79187.47,1017,45.84,9318.49
2024-05,Scotland,Credit Card,Telephone,52321.35,755,78.66,5041.46
2024-05,Scotland,Business Loan,Branch,218913.29,2649,72.63,23033.22
2024-05,Scotland,Business Loan,Mobile App,227878.2,4174,67.11,16327.2
2024-05,Scotland,Business Loan,Online,229031.25,2748,59.51,24473.71
2024-05,Scotland,Business Loan,Telephone,151219.68,3031,79.68,16639.5
2024-05,Wales,Personal Current Account,Branch,129095.22,2132,81.39,10005.95
2024-05,Wales,Personal Current Account,Mobile App,126481.93,1503,55.22,7123.15
2024-05,Wales,Personal Current Account,Online,142732.85,1832,54.42,9238.68
2024-05,Wales,Personal Current Account,Telephone,95422.14,1183,81.64,8988.26
2024-05,Wales,Savings Account,Branch,84736.65,1056,75.67,6646.76
2024-05,Wales,Savings Account,Mobile App,89164.88,1923,79.66,9596.27
2024-05,Wales,Savings Account,Online,88448.58,1070,63.84,6979.24
2024-05,Wales,Savings Account,Telephone,60912.19,774,73.7,6783.99
2024-05,Wales,Mortgage,Branch,248345.03,3191,77.98,24559.77
2024-05,Wales,Mortgage,Mobile App,229305.49,3514,59.07,21130.07
2024-05,Wales,Mortgage,Online,273686.21,3529,74.51,22367.91
2024-05,Wales,Mortgage,Telephone,195961.81,4251,47.08,18599.02
2024-05,Wales,Credit Card,Branch,64178.57,914,76.64,3820.32
2024-05,Wales,Credit Card,Mobile App,63694.9,1043,70.13,4583.52
2024-05,Wales,Credit Card,Online,67302.43,1393,51.31,5797.81
2024-05,Wales,Credit Card,Telephone,46085.08,550,78.22,4766.18
2024-05,Wales,Business Loan,Branch,189487.86,2402,72.43,19988.12
2024-05,Wales,Business Loan,Mobile App,186931.28,3235,64.13,18966.43
2024-05,Wales,Business Loan,Online,223525.38,4032,72.5,24112.53
2024-05,Wales,Business Loan,Telephone,144912.11,1882,52.95,11450.19
2024-06,North,Personal Current Account,Branch,179737.39,3438,80.06,20873.44
2024-06,North,Personal Current Account,Mobile App,187955.18,2338,53.98,21871.9
2024-06,North,Personal Current Account,Online,212043.21,2588,70.88,19903.21
2024-06,North,Personal Current Account,Telephone,144920.99,1783,83.97,9257.35
2024-06,North,Savings Account,Branch,133327.99,1825,51.75,10409.24
2024-06,North,Savings Account,Mobile App,119041.88,1915,55.41,6694.24
2024-06,North,Savings Account,Online,134104.61,2245,82.89,7806.84
2024-06,North,Savings Account,Telephone,87751.99,1189,62.41,10038.76
2024-06,North,Mortgage,Branch,362326.29,5737,71.94,21122.12
2024-06,North,Mortgage,Mobile App,368651.0,5012,52.62,40675.32
2024-06,North,Mortgage,Online,420215.2,5508,56.52,35546.75
2024-06,North,Mortgage,Telephone,268681.25,5351,79.25,24720.23
2024-06,North,Credit Card,Branch,92846.73,1094,56.32,9043.57
2024-06,North,Credit Card,Mobile App,93624.9,1516,61.34,5637.72
2024-06,North,Credit Card,Online,100477.48,1774,55.47,9368.28
2024-06,North,Credit Card,Telephone,75092.2,923,59.79,7351.43
2024-06,North,Business Loan,Branch,264005.94,4168,45.41,15661.98
2024-06,North,Business Loan,Mobile App,281243.03,4854,72.72,27584.22
2024-06,North,Business Loan,Online,337092.46,4584,73.34,34224.08
2024-06,North,Business Loan,Telephone,207956.55,3763,48.81,11253.08
2024-06,South,Personal Current Account,Branch,212125.17,3637,54.39,24092.3
2024-06,South,Personal Current Account,Mobile App,208476.01,2456,82.57,24538.6
2024-06,South,Personal Current Account,Online,234545.3,3402,74.93,12474.49
2024-06,South,Personal Current Account,Telephone,166148.95,3012,69.79,11825.74
2024-06,South,Savings Account,Branch,129892.39,2136,59.84,15296.65
2024-06,South,Savings Account,Mobile App,149648.57,2220,68.22,10209.09
2024-06,South,Savings Account,Online,148529.07,2279,82.21,16553.98
2024-06,South,Savings Account,Telephone,103880.06,2066,57.69,9051.03
2024-06,South,Mortgage,Branch,408488.81,8061,49.67,21687.22
2024-06,South,Mortgage,Mobile App,420931.7,8399,79.87,45644.27
2024-06,South,Mortgage,Online,430009.47,5740,82.05,30016.72
2024-06,South,Mortgage,Telephone,311911.62,3895,69.52,32223.43
2024-06,South,Credit Card,Branch,115528.92,2079,57.52,12995.5
2024-06,South,Credit Card,Mobile App,99983.77,1735,84.78,10344.05
2024-06,South,Credit Card,Online,119021.36,2331,79.12,11428.36
2024-06,South,Credit Card,Telephone,76664.76,996,47.13,4630.82
2024-06,South,Business Loan,Branch,326087.0,6016,46.43,22244.25
2024-06,South,Business Loan,Mobile App,317492.99,4335,62.46,37992.52
2024-06,South,Business Loan,Online,345281.92,4206,46.63,25881.09
2024-06,South,Business Loan,Telephone,240860.39,3283,64.41,20354.92
2024-06,East,Personal Current Account,Branch,174174.65,2209,79.68,10216.35
2024-06,East,Personal Current Account,Mobile App,159512.56,3272,79.73,9992.8
2024-06,East,Personal Current Account,Online,184719.3,3570,65.35,12763.26
2024-06,East,Personal Current Account,Telephone,113507.81,1407,68.43,10311.99
2024-06,East,Savings Account,Branch,104156.72,1241,66.04,9369.43
2024-06,East,Savings Account,Mobile App,109184.92,1770,48.07,11330.96
2024-06,East,Savings Account,Online,126805.95,1759,80.49,6570.75
2024-06,East,Savings Account,Telephone,80935.12,1120,72.23,6279.91
2024-06,East,Mortgage,Branch,311919.51,4546,83.05,33870.84
2024-06,East,Mortgage,Mobile App,312541.14,6110,48.24,33800.99
2024-06,East,Mortgage,Online,331663.06,4646,63.16,38759.51
2024-06,East,Mortgage,Telephone,238378.04,3466,45.23,28100.94
2024-06,East,Credit Card,Branch,84091.7,1180,83.04,6117.17
2024-06,East,Credit Card,Mobile App,78916.62,1062,74.37,9234.68
2024-06,East,Credit Card,Online,88087.08,1299,53.45,4704.53
2024-06,East,Credit Card,Telephone,60486.51,854,57.93,3259.46
2024-06,East,Business Loan,Branch,239418.29,5005,83.08,18362.75
2024-06,East,Business Loan,Mobile App,240472.19,3945,52.12,28268.34
2024-06,East,Business Loan,Online,291945.3,3666,48.57,32015.95
2024-06,East,Business Loan,Telephone,177775.86,3450,76.18,12434.62
2024-06,West,Personal Current Account,Branch,151694.06,2019,71.16,8865.33
2024-06,West,Personal Current Account,Mobile App,148335.69,2295,62.29,15789.55
2024-06,West,Personal Current Account,Online,175163.48,3051,72.4,10367.94
2024-06,West,Personal Current Account,Telephone,112577.97,1571,78.28,9668.84
2024-06,West,Savings Account,Branch,99934.97,1547,80.42,8329.66
2024-06,West,Savings Account,Mobile App,106885.55,1582,61.92,11004.33
2024-06,West,Savings Account,Online,119839.32,1547,69.55,9633.57
2024-06,West,Savings Account,Telephone,73784.32,1189,46.62,5454.29
2024-06,West,Mortgage,Branch,276907.52,4357,53.97,27147.06
2024-06,West,Mortgage,Mobile App,308032.99,6015,64.81,28976.41
2024-06,West,Mortgage,Online,321692.35,4875,56.63,25933.19
2024-06,West,Mortgage,Telephone,227473.32,2798,64.1,13739.95
2024-06,West,Credit Card,Branch,70886.02,1414,81.12,7720.03
2024-06,West,Credit Card,Mobile App,78858.49,1196,56.82,4206.39
2024-06,West,Credit Card,Online,80929.59,1683,46.8,4656.22
2024-06,West,Credit Card,Telephone,58357.37,941,48.78,5617.47
2024-06,West,Business Loan,Branch,230981.8,3409,55.14,15669.85
2024-06,West,Business Loan,Mobile App,219704.05,4551,65.14,12737.45
2024-06,West,Business Loan,Online,250995.79,3512,52.18,15751.13
2024-06,West,Business Loan,Telephone,174769.71,2878,48.33,19464.6
2024-06,Scotland,Personal Current Account,Branch,145965.67,2565,68.49,11947.27
2024-06,Scotland,Personal Current Account,Mobile App,147182.01,2049,69.95,10090.09
2024-06,Scotland,Personal Current Account,Online,173350.61,2071,79.85,10939.02
2024-06,Scotland,Personal Current Account,Telephone,100398.79,1915,74.88,9265.17
2024-06,Scotland,Savings Account,Branch,103168.32,1291,49.25,9017.56
2024-06,Scotland,Savings Account,Mobile App,96280.23,2128,49.67,5971.44
2024-06,Scotland,Savings Account,Online,103249.61,1611,72.67,11441.57
2024-06,Scotland,Savings Account,Telephone,67600.62,808,69.08,5683.22
2024-06,Scotland,Mortgage,Branch,280486.99,4021,83.96,21106.93
2024-06,Scotland,Mortgage,Mobile App,289959.58,4029,72.61,22515.31
2024-06,Scotland,Mortgage,Online,310781.27,5442,50.0,15840.93
2024-06,Scotland,Mortgage,Telephone,220837.92,4463,45.64,26044.83
2024-06,Scotland,Credit Card,Branch,68456.43,862,53.37,6530.99
2024-06,Scotland,Credit Card,Mobile App,71875.23,1012,62.43,6743.63
2024-06,Scotland,Credit Card,Online,76301.06,996,52.64,5422.28
2024-06,Scotland,Credit Card,Telephone,54328.9,855,63.96,2799.41
2024-06,Scotland,Business Loan,Branch,225759.54,4371,51.1,22391.25
2024-06,Scotland,Business Loan,Mobile App,212099.16,2538,63.86,23370.31
2024-06,Scotland,Business Loan,Online,215872.98,3155,53.05,19398.37
2024-06,Scotland,Business Loan,Telephone,161928.44,2066,47.04,8185.68
2024-06,Wales,Personal Current Account,Branch,130490.47,1858,73.52,15471.48
2024-06,Wales,Personal Current Account,Mobile App,128952.2,1633,74.48,11826.05
2024-06,Wales,Personal Current Account,Online,148756.89,2214,56.63,12514.14
2024-06,Wales,Personal Current Account,Telephone,90451.42,1403,68.64,8394.31
2024-06,Wales,Savings Account,Branch,87826.34,1217,77.67,7390.86
2024-06,Wales,Savings Account,Mobile App,88635.45,1204,66.13,7050.09
2024-06,Wales,Savings Account,Online,87776.94,1523,47.54,9875.03
2024-06,Wales,Savings Account,Telephone,63805.52,1034,63.93,5400.19
2024-06,Wales,Mortgage,Branch,244345.81,2959,58.87,24147.72
2024-06,Wales,Mortgage,Mobile App,245945.37,5366,56.52,15606.24
2024-06,Wales,Mortgage,Online,279458.13,4756,54.28,18270.74
2024-06,Wales,Mortgage,Telephone,180168.87,2214,58.57,16602.02
2024-06,Wales,Credit Card,Branch,62391.81,792,71.28,3692.42
2024-06,Wales,Credit Card,Mobile App,63536.68,1119,73.46,7445.62
2024-06,Wales,Credit Card,Online,67792.66,865,71.92,6875.59
2024-06,Wales,Credit Card,Telephone,45197.79,588,76.99,4931.86
2024-06,Wales,Business Loan,Branch,197602.78,2827,56.3,20243.97
2024-06,Wales,Business Loan,Mobile App,181603.08,2533,50.16,11616.04
2024-06,Wales,Business Loan,Online,218291.99,3153,49.04,17271.02
2024-06,Wales,Business Loan,Telephone,144372.89,1703,57.15,9335.2
2024-07,North,Personal Current Account,Branch,175115.03,3735,45.73,19553.94
2024-07,North,Personal Current Account,Mobile App,182038.84,3070,51.34,19652.26
2024-07,North,Personal Current Account,Online,217830.21,2696,46.28,11862.29
2024-07,North,Personal Current Account,Telephone,133160.42,2139,69.7,7782.98
2024-07,North,Savings Account,Branch,123070.55,2280,55.31,9085.4
2024-07,North,Savings Account,Mobile App,127045.5,2145,46.87,14157.94
2024-07,North,Savings Account,Online,142943.12,2566,51.05,14052.67
2024-07,North,Savings Account,Telephone,91470.31,1394,71.78,9096.57
2024-07,North,Mortgage,Branch,357008.43,4350,62.51,29274.51
2024-07,North,Mortgage,Mobile App,384524.75,4888,49.44,22076.5
